"We cannot retrieve the transparent payment method model object.","Nu putem prelua obiectul model de metodă de plată transparentă.",module,Magento_Payment
"The validator for the ""%1"" field doesn't exist.","Validatorul pentru câmpul ""%1"" nu există.",module,Magento_Payment
"You can't use the payment type you selected to make payments to the billing country.","Nu puteți utiliza tipul de plată pe care l-ați selectat pentru a efectua plăți către țara de facturare.",module,Magento_Payment
" is not available. You still can process offline actions."," nu este disponibilă. Puteți procesa în continuare acțiuni offline.",module,Magento_Payment
"Incorrect credit card expiration month.","Luna incorectă a expirării cardului de credit.",module,Magento_Payment
"The ""%1"" command executor isn't defined. Verify the executor and try again.","Executorul comenzii ""%1"" nu este definit. Verificați executorul și încercați din nou.",module,Magento_Payment
"New Order Status","Starea comenzii noi",module,Magento_Payment
"We cannot retrieve the payment info model object.","Nu putem prelua obiectul model de informații de plată.",module,Magento_Payment
"Edit Your Cart","Modifică coșul tău",module,Magento_Payment
"The order action is not available.","Acțiunea de comandă nu este disponibilă.",module,Magento_Payment
"Forgot an Item?","Ați uitat un articol?",module,Magento_Payment
"The void action is not available.","Acțiunea de anulare nu este disponibilă.",module,Magento_Payment
"Payment Services","Servicii de plată",module,Magento_Payment
"%1 class doesn't implement \Magento\Payment\Model\MethodInterface","%1 class doesn't implement \Magento\Payment\Model\MethodInterface",module,Magento_Payment
"The refund action is not available.","Acțiunea de rambursare nu este disponibilă.",module,Magento_Payment
"The ""%1"" command doesn't exist. Verify the command and try again.","Comanda ""%1"" nu există. Verificați comanda și încercați din nou.",module,Magento_Payment
"We cannot retrieve the payment method model object.","Nu putem prelua obiectul model al metodei de plată.",module,Magento_Payment
"The capture action is not available.","Acțiunea de capturare nu este disponibilă.",module,Magento_Payment
"Automatically Invoice All Items","Facturați automat toate articolele",module,Magento_Payment
"Switch/Solo/Maestro Start Date","Switch/Solo/Maestro Data de începere",module,Magento_Payment
"Please provide payment for the order.","Vă rugăm să furnizați plata comenzii.",module,Magento_Payment
Visa,Viza,module,Magento_Payment
"The credit card number doesn't match the credit card type.","Numărul cardului de credit nu se potrivește cu tipul cardului de credit.",module,Magento_Payment
"Payment Methods Section","Secțiunea Metode de plată",module,Magento_Payment
"Switch/Solo/Maestro Issue Number","Switch/Solo/Maestro Issue Number",module,Magento_Payment
"Payment from Applicable Countries","Plata din tarile aplicabile",module,Magento_Payment
"Payment Methods","Metode de plata",module,Magento_Payment
"Payment from Specific Countries","Plata din anumite tari",module,Magento_Payment
"The payment review action is unavailable.","Acțiunea de examinare a plăților nu este disponibilă.",module,Magento_Payment
"The authorize action is not available.","Acțiunea de autorizare nu este disponibilă.",module,Magento_Payment
"We'll ask for your payment details before you place an order.","Vă vom cere detaliile de plată înainte de a plasa o comandă.",module,Magento_Payment
"Failure #1","Eșecul #1",module,Magento_Payment
"Card Verification Number Visual Reference","Numărul de verificare a cardului Referință vizuală",module,Magento_Payment
"Payment method","Modalitate de plată",module,Magento_Payment
Horizontal,Orizontal,module,Magento_Paypal
"PayPal Express Checkout Token does not exist.","Tokenul PayPal Express Checkout nu există.",module,Magento_Paypal
"Payer Status","Statutul plătitorului",module,Magento_Paypal
"Purchase Point","Punct de achiziție",module,Magento_Paypal
"Basic Settings - PayPal Express Checkout","Setări de bază - PayPal Express Checkout",module,Magento_Paypal
Funding,Finanțarea,module,Magento_Paypal
"The merchant account is not yet verified.","Contul de comerciant nu este încă verificat.",module,Magento_Paypal
"Accept credit card and PayPal payments securely.","Acceptați în siguranță plățile cu cardul de credit și PayPal.",module,Magento_Paypal
"Add PayPal as an additional payment method to your checkout page.","Adăugați PayPal ca metodă de plată suplimentară pe pagina dvs. de plată.",module,Magento_Paypal
"Every 10 days","La fiecare 10 zile",module,Magento_Paypal
"Add another payment method to your existing solution or as a stand-alone option.","Adăugați o altă metodă de plată la soluția dvs. existentă sau ca opțiune independentă.",module,Magento_Paypal
"Account-to-Account Payment, initiated by PayPal","Plată cont la cont, inițiată de PayPal",module,Magento_Paypal
"PayPal Guest Checkout Credit Card Icons","Pictograme pentru cardul de credit PayPal Guest Checkout",module,Magento_Paypal
sandbox_button_label,sandbox_button_label,module,Magento_Paypal
"Mini Cart","Mini cărucior",module,Magento_Paypal
"For Virtual Quotes Only","Numai pentru cotațiile virtuale",module,Magento_Paypal
"General: Withdrawal from PayPal Account","General: Retragere din contul PayPal",module,Magento_Paypal
"Please specify the correct billing agreement ID and try again.","Vă rugăm să specificați ID-ul corect al acordului de facturare și să încercați din nou.",module,Magento_Paypal
"N/A. Retry","N/A. Reîncercare",module,Magento_Paypal
"General Funding of PayPal Account ","Finanțarea generală a contului PayPal",module,Magento_Paypal
"PayPal gateway has rejected request.","Gateway-ul PayPal a respins cererea.",module,Magento_Paypal
"Every 7 days","La fiecare 7 zile",module,Magento_Paypal
"CVV Entry is Editable","Intrarea CVV este editabilă",module,Magento_Paypal
"Express Checkout APIs","API-uri Express Checkout",module,Magento_Paypal
"Website Payments Pro Hosted Solution","Soluție găzduită de site-ul web Payments Pro",module,Magento_Paypal
"Unknown reason. Please contact PayPal customer service.","Motiv necunoscut. Vă rugăm să contactați serviciul pentru clienți PayPal.",module,Magento_Paypal
"Invalid method %1::%2","Invalid method %1::%2",module,Magento_Paypal
"General (Funds Transfer from PayPal Account to Another)","General (Transfer de fonduri din contul PayPal în alt cont)",module,Magento_Paypal
"The background color for the checkout page around the header and payment form.","Culoarea de fundal pentru pagina de plată în jurul antetului și al formularului de plată.",module,Magento_Paypal
"Required PayPal Settings","Setări PayPal obligatorii",module,Magento_Paypal
"EFT Funding (German banking)","Finanțarea EFT (sistemul bancar german)",module,Magento_Paypal
"Back to Billing Agreements","Înapoi la Acorduri de facturare",module,Magento_Paypal
Charge-off,Încasare,module,Magento_Paypal
"Settlement Report Settings","Setări raport de decontare",module,Magento_Paypal
"Subscription ID","ID abonament",module,Magento_Paypal
"Note: %1","Notă: %1",module,Magento_Paypal
"PayPal gateway has rejected request. %1","PayPal gateway a respins cererea. %1",module,Magento_Paypal
"Vault Title","Titlul seifului",module,Magento_Paypal
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","A avut loc o inversare a acestei tranzacții, deoarece clientul dvs. a declanșat o garanție de rambursare a banilor.",module,Magento_Paypal
"Are you sure you want to authorize full order amount?","Sunteți sigur că doriți să autorizați întreaga sumă a comenzii?",module,Magento_Paypal
"N/A. No response","N/A. Nici un răspuns",module,Magento_Paypal
"API Uses Proxy","API folosește proxy",module,Magento_Paypal
AutoSweep,AutoSweep,module,Magento_Paypal
"Something went wrong with your request. Please try again later.","Ceva a mers prost la cererea dvs. Vă rugăm să încercați din nou mai târziu.",module,Magento_Paypal
"PayPal Debit Card Withdrawal from ATM","Retragerea cardului de debit PayPal de la ATM",module,Magento_Paypal
"Every 3 days","La fiecare 3 zile",module,Magento_Paypal
"View Demo","Vedeți demonstrația",module,Magento_Paypal
"Gross Amount","Valoarea brută",module,Magento_Paypal
"The PayPal gateway rejected the request. %1","Gateway-ul PayPal a respins cererea. %1",module,Magento_Paypal
"You will be redirected to the payment system website.","Veți fi redirecționat către site-ul web al sistemului de plată.",module,Magento_Paypal
"General Adjustment without businessrelated event","Ajustare generală fără eveniment legat de afaceri",module,Magento_Paypal
"New Billing Agreement","Noul acord de facturare",module,Magento_Paypal
Manage,Gestionați,module,Magento_Paypal
"PayPal Section","Secțiunea PayPal",module,Magento_Paypal
"PayPal Fee Information","Informații despre taxele PayPal",module,Magento_Paypal
Authorize,Autorizarea,module,Magento_Paypal
" to learn more."," pentru a afla mai multe.",module,Magento_Paypal
"Please do not refresh the page until you complete payment.","Vă rugăm să nu reîmprospătați pagina până nu finalizați plata.",module,Magento_Paypal
"Buyer claims that a possible duplicate payment was made to the merchant.","Cumpărătorul susține că a fost efectuată o posibilă plată dublură către comerciant.",module,Magento_Paypal
"Unable to make payment authorization.","Nu se poate efectua autorizarea de plată.",module,Magento_Paypal
"We prefer PayPal (150 X 40)","Preferăm PayPal (150 X 40)",module,Magento_Paypal
"View Transaction Details","Vedeți detaliile tranzacției",module,Magento_Paypal
"Direct Payment API","API-ul Direct Payment",module,Magento_Paypal
"Credit Card Type","tipul cardului de credit",module,Magento_Paypal
"General Redemption","Răscumpărarea generală",module,Magento_Paypal
"PayPal Credit","Credit PayPal",module,Magento_Paypal
"API Username","Nume de utilizator API",module,Magento_Paypal
Pay,Plătiți,module,Magento_Paypal
"Enable PayPal Credit","Activați creditul PayPal",module,Magento_Paypal
"The billing agreement ""%1"" has been created.","Acordul de facturare ""%1"" a fost creat.",module,Magento_Paypal
Shape,Formă,module,Magento_Paypal
"Billing Agreement Signup","Înscrierea acordului de facturare",module,Magento_Paypal
"PayPal response hasn't required fields.","Răspunsul PayPal nu are câmpuri obligatorii.",module,Magento_Paypal
PayPal,PayPal,module,Magento_Paypal
"Merchant Referral Bonus","Bonus de recomandare a comerciantului",module,Magento_Paypal
"The billing agreement ""%1"" has been canceled.","Contractul de facturare ""%1"" a fost anulat.",module,Magento_Paypal
"URL method for Cancel URL and Return URL","Metoda URL pentru Anulare URL și Retur URL",module,Magento_Paypal
"Basic Settings - PayPal Payments Pro","Setări de bază - PayPal Payments Pro",module,Magento_Paypal
"Basic Settings - PayPal Payflow Pro","Setări de bază - PayPal Payflow Pro",module,Magento_Paypal
"We can't delete the billing agreement.","Nu putem șterge contractul de facturare.",module,Magento_Paypal
"An invoice cannot be created when none of authorization transactions available.","O factură nu poate fi creată atunci când niciuna dintre tranzacțiile de autorizare nu este disponibilă.",module,Magento_Paypal
"Basic Settings - PayPal Website Payments Standard","Setări de bază - Standard pentru plăți pe site-ul PayPal",module,Magento_Paypal
Complaint,Plângere,module,Magento_Paypal
"You will be redirected to the PayPal website.","Veți fi redirecționat către site-ul web PayPal.",module,Magento_Paypal
"Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.","Comercianții trebuie să solicite PayPal pentru a activa funcția de acorduri de facturare. Nu activați această opțiune până când PayPal nu confirmă că acordurile de facturare sunt activate pentru contul dvs. de comerciant.",module,Magento_Paypal
Black,Negru,module,Magento_Paypal
"Payment Refund initiated by merchant","Plată Rambursare inițiată de comerciant",module,Magento_Paypal
"Reversal of hold for Dispute Investigation","Anularea reținerii pentru investigarea litigiilor",module,Magento_Paypal
Dispute,Dispută,module,Magento_Paypal
"Gift Certificate Payment: purchase of Gift Certificate","Plata certificatului cadou: achiziționarea certificatului cadou",module,Magento_Paypal
"Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site. (<u>Includes Express Checkout</u>)","Conectați-vă contul de comerciant cu o poartă de acces conformă cu PCI care permite clienților să plătească fără a părăsi site-ul dvs. (<u>Include Express Checkout</u>)",module,Magento_Paypal
button_label,button_label,module,Magento_Paypal
"PayPal Payment Gateways&nbsp;<i>Process payments using your own internet merchant account.</i>","PayPal Payment Gateways&nbsp;<i>Procesează plățile folosind propriul cont de comerciant pe internet.</i>",module,Magento_Paypal
"Now accepting PayPal (150 X 40)","Acum acceptăm PayPal (150 X 40)",module,Magento_Paypal
"Shop now using (150 X 60)","Cumpără acum folosind (150 X 60)",module,Magento_Paypal
"Settlement Consolidation","Consolidarea decontărilor",module,Magento_Paypal
"PayPal Buyer Warranty Bonus","Bonus pentru garanția cumpărătorului PayPal",module,Magento_Paypal
"Please Select","Te rog selecteaza",module,Magento_Paypal
"Other PayPal Payment Solutions:","Alte soluții de plată PayPal:",module,Magento_Paypal
"Payment Applicable From","Plata aplicabila de la",module,Magento_Paypal
"PayPal Express Checkout Payflow Edition lets you give customers access to financing through PayPal Credit&#174; - at no additional cost to you.
                            You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with PayPal Credit&#174;.
                            <a href=""https://www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Learn More</a>","PayPal Express Checkout Payflow Edition vă permite să oferiți clienților acces la finanțare prin intermediul PayPal Credit&#174; - fără costuri suplimentare pentru dumneavoastră.
                            Sunteți plătit în avans, chiar dacă clienții au mai mult timp pentru a plăti. Un buton de plată preintegrat permite clienților să plătească rapid cu PayPal Credit&#174;.
                            <a href=""https://www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Învățați mai multe</a>".,module,Magento_Paypal
"Website Payments Pro","Site Payments Pro",module,Magento_Paypal
"Allow in Billing Agreement Wizard","Asistentul pentru acordul de facturare permite accesul",module,Magento_Paypal
"Transaction reversal by PayPal administrators.","Anularea tranzacțiilor de către administratorii PayPal.",module,Magento_Paypal
"N/A. International Unavailable","N/A. International Unavailable",module,Magento_Paypal
Reversal,Inversare,module,Magento_Paypal
"Matched Address only (no ZIP)","Numai adresa corespunzătoare (fără cod poștal)",module,Magento_Paypal
"Bonus for first ACH Use","Bonus pentru prima utilizare ACH",module,Magento_Paypal
"<a href=""http://www.magentocommerce.com/paypal"">Start accepting payments via PayPal!</a>","<a href=""http://www.magentocommerce.com/paypal"">Începeți să acceptați plăți prin PayPal!</a>".,module,Magento_Paypal
"Hidden Virtual PayPal Debit Card Transaction","Tranzacție ascunsă cu cardul de debit PayPal virtual",module,Magento_Paypal
"Your billing agreement # is: ","Numărul contractului de facturare este: ",module,Magento_Paypal
"Page Style","Stilul paginii",module,Magento_Paypal
Installment,Rate,module,Magento_Paypal
Fetch,Aduceți,module,Magento_Paypal
"Requested payment method does not match with order.","Metoda de plată solicitată nu se potrivește cu comanda.",module,Magento_Paypal
"Proxy Port","Port proxy",module,Magento_Paypal
"IPN ""%1""","IPN ""%1""",module,Magento_Paypal
"Proxy Host","Gazdă proxy",module,Magento_Paypal
"Also affects mini-shopping cart.","Afectează și mini-coșul de cumpărături.",module,Magento_Paypal
"Express Checkout","Checkout rapid",module,Magento_Paypal
"Exact Match. Address and Postal Code. International","Potrivire perfecta. Adresa si codul postal. Internaţional",module,Magento_Paypal
"Payments by PayPal (150 X 60)","Plăți prin PayPal (150 X 60)",module,Magento_Paypal
"The payment method code is not set.","Codul metodei de plată nu este setat.",module,Magento_Paypal
"The payment is pending while it is being reviewed by PayPal for risk.","Plata este în așteptare în timp ce este revizuită de PayPal pentru riscuri.",module,Magento_Paypal
"PayPal Reference ID Type","Tip ID de referință PayPal",module,Magento_Paypal
"Require Customer's Billing Address","Solicitați adresa de facturare a clientului",module,Magento_Paypal
"Fee: Mass Pay Request","Taxă: Solicitare de plată în masă",module,Magento_Paypal
"We can't start Express Checkout.","Nu putem începe Express Checkout.",module,Magento_Paypal
Event,Eveniment,module,Magento_Paypal
"Process payments using your own internet merchant account.","Procesați plățile folosind propriul cont de comerciant pe internet.",module,Magento_Paypal
"Use Proxy","Utilizarea proxy",module,Magento_Paypal
"Fee Amount","Suma taxei",module,Magento_Paypal
"Hold for Dispute Investigation","Rețineți pentru investigarea litigiilor",module,Magento_Paypal
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Pentru a utiliza PayPal Payflow Link, trebuie să vă configurați contul PayPal Payflow Link pe site-ul PayPal.",module,Magento_Paypal
"Fee: Web Site Payments Pro Account Monthly","Taxă: Site Web Payments Pro Cont lunar",module,Magento_Paypal
"Scheduled Fetching","Preluare programată",module,Magento_Paypal
"Matched (CVV2CSC)","Potrivite (CVV2CSC)",module,Magento_Paypal
"Transfer Cart Line Items","Transferați articole rând din coș",module,Magento_Paypal
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","Îmi pare rău - dar nu putem finaliza tranzacția dvs. Vă rugăm să ne contactați pentru a vă putea ajuta.",module,Magento_Paypal
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Setări de bază - PayPal Website Payments Pro Hosted Solution",module,Magento_Paypal
expires,expiră,module,Magento_Paypal
"Choose a secure bundled payment solution for your business.","Alegeți o soluție de plată integrată sigură pentru afacerea dvs.",module,Magento_Paypal
"Home Page","Pagina principala",module,Magento_Paypal
"API Password","Parola API",module,Magento_Paypal
"Display Express Checkout in the Payment Information step","Afișați comanda rapidă în pasul Informații de plată",module,Magento_Paypal
"We fetched %1 report rows from ""%2@%3.""","Am preluat %1 rânduri de raport de la ""%2@%3.""",module,Magento_Paypal
Responsive,Receptiv,module,Magento_Paypal
"Catalog Product Page","Pagina de produse din catalog",module,Magento_Paypal
"Invoice ID","Numărul de indentificare al facturii",module,Magento_Paypal
"Header Background Color","Culoare de fundal antet",module,Magento_Paypal
"We can't update shipping method.","Nu putem actualiza metoda de livrare.",module,Magento_Paypal
"Displays on catalog pages and homepage.","Afișează pe paginile de catalog și pe pagina de pornire.",module,Magento_Paypal
"Basic Settings - PayPal Payflow Link","Setări de bază - PayPal Payflow Link",module,Magento_Paypal
"Sidebar (right)","Bara laterală (dreapta)",module,Magento_Paypal
"Now accepting PayPal (150 X 60)","Acum acceptăm PayPal (150 X 60)",module,Magento_Paypal
"This customer didn't include a confirmed address.","Acest client nu a inclus o adresă confirmată.",module,Magento_Paypal
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal vă recomandă să configurați un utilizator suplimentar în contul dvs. la manager.paypal.com, în loc să introduceți aici numele de utilizator și parola de administrator. Acest lucru vă va spori securitatea și va preveni întreruperile serviciului dacă vă schimbați ulterior parola. Dacă nu doriți să configurați un utilizator suplimentar, puteți reintroduce aici datele de conectare ale comerciantului.",module,Magento_Paypal
"Submitting order information...","Se trimite informații despre comandă...",module,Magento_Paypal
"Enable PayPal Guest Checkout","Activează PayPal Guest Checkout",module,Magento_Paypal
"A payer is not identified.","Un plătitor nu este identificat.",module,Magento_Paypal
"Payment authorization has been successfully created.","Autorizarea de plată a fost creată cu succes.",module,Magento_Paypal
"Shop now using (150 X 40)","Cumpărați acum folosind (150 X 40)",module,Magento_Paypal
"Accept payments with a completely customizable checkout page.","Acceptați plăți cu o pagină de plată complet personalizabilă.",module,Magento_Paypal
"Enable Express Checkout","Activați Checkout rapid",module,Magento_Paypal
"General: non-payment fee of a type not belonging to the other T01xx categories","General: taxă de neplată de un tip care nu aparține altor categorii T01xx",module,Magento_Paypal
"IPN (Instant Payment Notification) Only","Numai IPN (Notificare instantanee de plată)",module,Magento_Paypal
"Payment Amount Authorization","Autorizarea sumei de plată",module,Magento_Paypal
"AVS Street Match","AVS Street Match",module,Magento_Paypal
"Email Associated with PayPal Merchant Account (Optional)","Email asociat cu contul PayPal Merchant Account (opțional)",module,Magento_Paypal
"Merchant Protection Eligibility","Eligibilitatea pentru protecția comerciantului",module,Magento_Paypal
"Payments by PayPal (150 X 40)","Plăți prin PayPal (150 X 40)",module,Magento_Paypal
"Reversal of an adjustment.","Inversarea unei ajustări.",module,Magento_Paypal
"Virtual PayPal Debit Card Transaction","Tranzacție virtuală cu cardul de debit PayPal",module,Magento_Paypal
"API Signature","Semnătura API",module,Magento_Paypal
"The customer ID is not set.","ID-ul clientului nu este setat.",module,Magento_Paypal
"Payer Address ID","ID-ul adresei plătitorului",module,Magento_Paypal
Dynamic,Dinamică,module,Magento_Paypal
"PayPal Settlement Reports","Rapoarte de decontare PayPal",module,Magento_Paypal
"N/A. Service not Supported","N/A. Serviciul nu este suportat",module,Magento_Paypal
"CVV2 Check Result by PayPal","Rezultatul verificării CVV2 prin PayPal",module,Magento_Paypal
"Buyer's Tax ID","Codul fiscal al cumpărătorului",module,Magento_Paypal
"Gift Certificate Redemption","Rambursare certificat cadou",module,Magento_Paypal
"Please enter at least 0 and at most 65535","Vă rugăm să introduceți cel puțin 0 și cel mult 65535",module,Magento_Paypal
"Negative Balance","Sold negativ",module,Magento_Paypal
"Time of Day","Ora din zi",module,Magento_Paypal
"Reject Transaction if:","Respinge tranzacția dacă:",module,Magento_Paypal
"Reference Information","Informații de referință",module,Magento_Paypal
"<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                            <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                            from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                            Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                            The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                            or more. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.","<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">De ce să facem publicitate pentru finanțare?</a><br/>
                                            <strong>Dați un impuls vânzărilor dvs. atunci când anunțați finanțarea.</strong><br/>PayPal vă ajută să transformați browserele în cumpărători cu finanțare.
                                            de la PayPal Credit&#174;. Clienții dvs. au mai mult timp pentru a plăti, în timp ce dvs. sunteți plătit în avans - fără costuri suplimentare pentru dvs.
                                            Folosiți bannerele publicitare gratuite de la PayPal care vă permit să faceți reclamă la PayPal Credit&#174; finanțare ca opțiune de plată atunci când clienții dvs. fac check-out cu PayPal.
                                            S-a demonstrat că programul de publicitate PayPal generează cumpărături suplimentare, precum și o creștere a dimensiunilor medii de cumpărare a consumatorilor cu 15%
                                            sau mai mult. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">Vezi detalii</a>.",module,Magento_Paypal
"Payment Action","Acțiune de plată",module,Magento_Paypal
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","Se recomandă să setați această valoare la ""Card de debit sau de credit"" pentru fiecare vizualizare a magazinului.",module,Magento_Paypal
"Other Payment Methods:","Alte metode de plată:",module,Magento_Paypal
"Enable Automatic Fetching","Activați preluarea automată",module,Magento_Paypal
"PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>","PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Aceptă și procesează carduri de credit și plăți PayPal.</i>",module,Magento_Paypal
"Acceptance Mark","Marca de acceptare",module,Magento_Paypal
"We can't place the order.","Nu putem plasa comanda.",module,Magento_Paypal
Updated:,Actualizat:,module,Magento_Paypal
"It is recommended to set this value to ""PayPal"" per store views.","Se recomandă să setați această valoare la ""PayPal"" pentru fiecare vizualizare a magazinului.",module,Magento_Paypal
"You deleted the billing agreement.","Ați șters contractul de facturare.",module,Magento_Paypal
"N/A. Global Unavailable","N/A. Indisponibil la nivel mondial",module,Magento_Paypal
"You canceled the billing agreement.","Ați anulat contractul de facturare.",module,Magento_Paypal
"Sorry, something went wrong. Please try again later.","Scuze, ceva a mers greșit. Vă rugăm să încercați din nou mai târziu.",module,Magento_Paypal
"Debit Card Transaction","Tranzacție cu card de debit",module,Magento_Paypal
"Near PayPal Credit checkout button","Lângă butonul de plată a creditului PayPal",module,Magento_Paypal
"Billing Agreement # ","Acordul de facturare # ",module,Magento_Paypal
"API Certificate","Certificat API",module,Magento_Paypal
Pill,Pastilă,module,Magento_Paypal
"Ask Customer","Întrebați clientul",module,Magento_Paypal
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","Plata s-a făcut prin card de credit. Pentru a primi fonduri, comerciantul trebuie să treacă contul la statutul Business sau Premier.",module,Magento_Paypal
Color,Culoare,module,Magento_Paypal
"You need an authorization transaction to void.","Aveți nevoie de o tranzacție de autorizare pentru a anula.",module,Magento_Paypal
"Matched (CVV2)","Potrivite (CVV2)",module,Magento_Paypal
"IPN ""%1"". Case type ""%2"". Case ID ""%3"" %4","IPN ""%1"". Tipul de caz ""%2"". ID-ul cazului ""%3"" %4",module,Magento_Paypal
"Cart Page","Pagina de coș",module,Magento_Paypal
"We can't issue a refund transaction because there is no capture transaction.","Nu putem emite o tranzacție de rambursare deoarece nu există nicio tranzacție de captare.",module,Magento_Paypal
"PayPal Settlement","Decontare PayPal",module,Magento_Paypal
"Allowed Credit Card Types","Tipuri de carduri de credit permise",module,Magento_Paypal
"Save for later use.","Salvați pentru utilizare ulterioară.",module,Magento_Paypal
"Yes (PayPal recommends this option)","Da (PayPal recomandă această opțiune)",module,Magento_Paypal
"General Currency Conversion","Conversie valutară generală",module,Magento_Paypal
"Every 40 days","La fiecare 40 de zile",module,Magento_Paypal
"Reimbursement of Chargeback","Rambursarea rambursării",module,Magento_Paypal
"We can't fetch reports from ""%1@%2.""","Nu putem prelua rapoarte de la ""%1@%2.""",module,Magento_Paypal
"Sign a billing agreement to streamline further purchases  with PayPal.","Semnează un acord de facturare pentru a eficientiza achizițiile ulterioare cu PayPal.",module,Magento_Paypal
"-- Please Select Billing Agreement--","-- Selectați acordul de facturare--",module,Magento_Paypal
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","După ce vă conectați la contul PayPal Payflow Link, navigați la Meniul Setări serviciu - Pagini de plată găzduite - Configurare și setați opțiunile descrise mai jos",module,Magento_Paypal
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","Ne conectăm la serverul PayPal SFTP pentru a prelua noi rapoarte. Sunteți sigur că doriți să continuați?",module,Magento_Paypal
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","Rețineți că PayPal poate gestiona până la 10 opțiuni de expediere. De aceea, Magento va transfera doar primele 10 opțiuni de expediere cele mai ieftine, dacă există mai mult de 10 opțiuni disponibile.",module,Magento_Paypal
"Send Email Confirmation","Trimiteți confirmarea prin e-mail",module,Magento_Paypal
"Shortcut Buttons Flavor","Butoane de comandă rapidă Aromă",module,Magento_Paypal
"AVS Zip Does Not Match","AVS Zip nu se potrivește",module,Magento_Paypal
"International AVS response","Răspunsul AVS internațional",module,Magento_Paypal
"Ability for buyer to purchase without PayPal account.","Posibilitatea cumpărătorului de a cumpăra fără cont PayPal.",module,Magento_Paypal
Sale,Vânzarea,module,Magento_Paypal
"AVS zip","Fermoar AVS",module,Magento_Paypal
"Express Checkout has been canceled.","Checkout rapid a fost anulat.",module,Magento_Paypal
"<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                        <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                        from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                        Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                        The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                        or more. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.","<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">De ce să facem publicitate pentru finanțare?</a><br/>
                        <strong>Dați un impuls vânzărilor dvs. atunci când anunțați finanțarea.</strong><br/>PayPal vă ajută să transformați browserele în cumpărători cu finanțare.
                        de la PayPal Credit&#174;. Clienții dvs. au mai mult timp pentru a plăti, în timp ce dvs. sunteți plătit în avans - fără costuri suplimentare pentru dvs.
                        Folosiți bannerele publicitare gratuite de la PayPal care vă permit să faceți reclamă la PayPal Credit&#174; finanțare ca opțiune de plată atunci când clienții dvs. fac check-out cu PayPal.
                        S-a demonstrat că programul de publicitate PayPal generează cumpărături suplimentare, precum și o creștere a dimensiunilor medii de cumpărare a consumatorilor cu 15%
                        sau mai mult. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">Vezi detalii</a>.",module,Magento_Paypal
"Preapproved Payment ID","ID de plată preaprobat",module,Magento_Paypal
"Agreement Information","Informații privind acordul",module,Magento_Paypal
"We cannot create a target file for reading reports.","Nu putem crea un fișier țintă pentru citirea rapoartelor.",module,Magento_Paypal
